Region,District,Ward,Village,Total Population
Simiyu,Busega ,shigala,lwangwe,2
Simiyu,Busega ,badugu,mwaniga,2
Simiyu,Busega ,badugu,manala,2
Simiyu,Busega ,badugu,badugu,6
Simiyu,Busega ,badugu,busami,4
Simiyu,Busega ,nyaluhande,mwamkala,3
Simiyu,Busega ,nyaluhande,nyaluhande,935
Simiyu,Busega ,nyaluhande,nyaluhane,3
Simiyu,Busega ,nyaluhande,mwagidi,2
Simiyu,Busega ,kiloleli,ijitu,4
Simiyu,Busega ,kiloleli,ihale,3
Simiyu,Busega ,kiloleli,yitwimila 'a',3
Simiyu,Busega ,kiloleli,ilumya,3
Simiyu,Busega ,kiloleli,yitwimila 'b',6
Simiyu,Busega ,mwamanyili,milambi,2
Simiyu,Busega ,mwamanyili,bulima,5
Simiyu,Busega ,mwamanyili,mwagulanja,3
Simiyu,Busega ,mwamanyili,mwanangi,3
Simiyu,Busega ,mwamanyili,mwamanyili,2
Simiyu,Busega ,kabita,bukabile,3
Simiyu,Busega ,kabita,nyakaboja,4
Simiyu,Busega ,kabita,kabita,3
Simiyu,Busega ,kabita,nyamikoma,10
Simiyu,Busega ,kabita,shimanilwe,2
Simiyu,Busega ,kalemela,mayega,3
Simiyu,Busega ,kalemela,chamugasa,6
Simiyu,Busega ,kalemela,bushigwamhala,2
Simiyu,Busega ,lamadi,lukungu,3
Simiyu,Busega ,lamadi,lamadi,19
Simiyu,Busega ,lutubiga,mwasamba,3
Simiyu,Busega ,lutubiga,mwangika,1
Simiyu,Busega ,lutubiga,lutubiga,4
Simiyu,Busega ,lutubiga,mwakiloba,3
Simiyu,Busega ,mkula,kijilishi,5
Simiyu,Busega ,mkula,mkula,6
Simiyu,Busega ,mkula,ng'wanhale,2
Simiyu,Busega ,mkula,chabutwa,3
Simiyu,Busega ,ngasamo,sanga,5
Simiyu,Busega ,ngasamo,ngasamo,3
Simiyu,Busega ,ngasamo,ng'wang'wenge,4
Simiyu,Busega ,ngasamo,imalamate,4
Simiyu,Busega ,ngasamo,jisesa,3
Simiyu,Busega ,malili,malili,2
Simiyu,Busega ,malili,mwamigongwa,4
Simiyu,Busega ,malili,ngunga,2
Simiyu,Busega ,malili,nyangoko,2
Simiyu,Busega ,malili,gininiga,5
Simiyu,Busega ,malili,mwamugoba,3
Simiyu,Busega ,igalukilo,lunala,1
Simiyu,Busega ,igalukilo,mwamasigisi,6
Simiyu,Busega ,igalukilo,nyangili,2
Simiyu,Busega ,igalukilo,mwamjulila,2
Simiyu,Busega ,igalukilo,malangale,1
Geita ,        Geita ,kagu,                buhangizi,4
Geita ,        Geita ,kagu,                kagu,10
Geita ,        Geita ,kagu,                nyawilimilwa,7
Geita ,        Geita ,kagu,                kibwela,4
Geita ,        Geita ,bugulula,                isabilo,2
Geita ,        Geita ,bugulula,                nyamilyango,4
Geita ,        Geita ,bugulula,                kasota,8
Geita ,        Geita ,bugulula,                bugulula,7
Geita ,        Geita ,senga,                senga,9
Geita ,        Geita ,senga,                buligi,6
Geita ,        Geita ,senga,                kaseni,3
Geita ,        Geita ,senga,                chanika,4
Geita ,        Geita ,kakubilo,                luhara,2
Geita ,        Geita ,kakubilo,                kakubilo,13
Geita ,        Geita ,kakubilo,                nyabalasana,5
Geita ,        Geita ,kakubilo,                kabayole,4
Geita ,        Geita ,nkome,                izumacheli (kisiwa),3
Geita ,        Geita ,nkome,                butwa lulegeya,2
Geita ,        Geita ,nkome,                ihumilo,7
Geita ,        Geita ,nkome,                mnyala,5
Geita ,        Geita ,nkome,                nkome,12
Geita ,        Geita ,nkome,                mharamba,4
Geita ,        Geita ,katoma,                chelameno,2
Geita ,        Geita ,katoma,                nyamboge,6
Geita ,        Geita ,katoma,                njingami,1
Geita ,        Geita ,katoma,                nyambaya,2
Geita ,        Geita ,katoma,                nyakazeze,2
Geita ,        Geita ,katoma,                katoma,4
Geita ,        Geita ,katoma,                itale,2
Geita ,        Geita ,nzera,                nzera,10
Geita ,        Geita ,nzera,                sungusira,5
Geita ,        Geita ,nzera,                igate,5
Geita ,        Geita ,lwezera,                lwezera,13
Geita ,        Geita ,lwezera,                bweya,3
Geita ,        Geita ,lwezera,                idoselo,4
Geita ,        Geita ,lwezera,                nyarubanga,5
Geita ,        Geita ,kamhanga,                isamilo,2
Geita ,        Geita ,kamhanga,                kamhanga,5
Geita ,        Geita ,kamhanga,                kishinda,5
Geita ,        Geita ,kamhanga,                mkolani ii,5
Geita ,        Geita ,bugalama,                misiri,3
Geita ,        Geita ,bugalama,                bugalama,5
Geita ,        Geita ,bugalama,                lwenge,3
Geita ,        Geita ,bugalama,                kifufu,3
Geita ,        Geita ,lubanga,                mwamitilwa,2
Geita ,        Geita ,lubanga,                mtakuja ii,3
Geita ,        Geita ,lubanga,                ng'wabagalu,2
Geita ,        Geita ,lubanga,                lubanga,4
Geita ,        Geita ,isulwabutundwe,                isulwabutundwe,2
Geita ,        Geita ,isulwabutundwe,                nyakaduha,2
Geita ,        Geita ,isulwabutundwe,                bulangedi,1
Geita ,        Geita ,isulwabutundwe,                igaka,2
Geita ,        Geita ,isulwabutundwe,                ibisabageni,4
Geita ,        Geita ,kasamwa,                kanyala,5
Geita ,        Geita ,kasamwa,                ibanda,6
Geita ,        Geita ,kasamwa,                kasamwa,11
Geita ,        Geita ,kasamwa,                nyabubele,3
Geita ,        Geita ,bung'wangoko,                mshinde,2
Geita ,        Geita ,bung'wangoko,                bung'wangoko,3
Geita ,        Geita ,bung'wangoko,                chabulongo,3
Geita ,        Geita ,bulela,                bulela,3
Geita ,        Geita ,bulela,                nyambogo,4
Geita ,        Geita ,bulela,                bumanji,2
Geita ,        Geita ,bulela,                nyaseke,4
Geita ,        Geita ,bulela,                gamashi,2
Geita ,        Geita ,ihanamilo,                igenge,2
Geita ,        Geita ,ihanamilo,                ikulwa,5
Geita ,        Geita ,ihanamilo,                bunegezi,3
Geita ,        Geita ,nyanguku,                nyakato,4
Geita ,        Geita ,nyanguku,                shinamwendwa,2
Geita ,        Geita ,nyanguku,                nyanguku,2
Geita ,        Geita ,nyanguku,                mwagimagi,1
Geita ,        Geita ,kamena,                nyabulolo,3
Geita ,        Geita ,kamena,                nyalwanzaja,6
Geita ,        Geita ,kamena,                bushishi,2
Geita ,        Geita ,kamena,                kamena,5
Geita ,        Geita ,kamena,                nyashihima,2
Geita ,        Geita ,kamena,                ndelema,3
Geita ,        Geita ,kamena,                imalampaka,2
Geita ,        Geita ,nyamalimbe,                nyamalimbe,5
Geita ,        Geita ,nyamalimbe,                nyang'hanga,2
Geita ,        Geita ,nyamalimbe,                lwamwizo,3
Geita ,        Geita ,nyamalimbe,                buzanaki,4
Geita ,        Geita ,nyamalimbe,                nyamigogo,3
Geita ,        Geita ,bujula,                nyamiboga,2
Geita ,        Geita ,bujula,                bujula,3
Geita ,        Geita ,bujula,                mduhani,833
Geita ,        Geita ,bujula,                ngulla,2
Geita ,        Geita ,bukoli,                ikina,2
Geita ,        Geita ,bukoli,                bugogo,6
Geita ,        Geita ,bukoli,                ihega,3
Geita ,        Geita ,bukoli,                ntono,6
Geita ,        Geita ,butobela,                butobela,3
Geita ,        Geita ,butobela,                nyakagwe,4
Geita ,        Geita ,butobela,                nyang'homango,2
Geita ,        Geita ,butobela,                mhande,923
Geita ,        Geita ,butobela,                shahende,1
Geita ,        Geita ,nyarugusu,                mawemiru,10
Geita ,        Geita ,nyarugusu,                ililika,4
Geita ,        Geita ,nyarugusu,                mhama 'b',2
Geita ,        Geita ,nyarugusu,                wigo,5
Geita ,        Geita ,nyarugusu,                nyaruyeye,4
Geita ,        Geita ,nyarugusu,                busolwa 'b',5
Geita ,        Geita ,nyarugusu,                nyarugusu,11
Geita ,        Geita ,nyakamwaga,                kashishi,4
Geita ,        Geita ,nyakamwaga,                nyakamwaga,3
Geita ,        Geita ,nyakamwaga,                bufunda,4
Geita ,        Geita ,nyakamwaga,                buyagu,7
Geita ,        Geita ,nyakamwaga,                kasungamile,1
Geita ,        Geita ,lwamgasa,                lwamgasa,16
Geita ,        Geita ,lwamgasa,                kilombero i,3
Geita ,        Geita ,lwamgasa,                kilombero i i,3
Geita ,        Geita ,lwamgasa,                ilangasika,2
Geita ,        Geita ,lwamgasa,                buziba,5
Geita ,        Geita ,kaseme,                kasesa,4
Geita ,        Geita ,kaseme,                katangaro,2
Geita ,        Geita ,kaseme,                munekezi,4
Geita ,        Geita ,kaseme,                kaseme,9
Geita ,        Geita ,kaseme,                nyamalulu,3
Geita ,        Geita ,kaseme,                magenge,4
Geita ,        Geita ,kaseme,                lubanda,3
Geita ,        Geita ,busanda,                msasa,6
Geita ,        Geita ,busanda,                busanda,5
Geita ,        Geita ,busanda,                shilungule,2
Geita ,        Geita ,katoro,                kaduda,6
Geita ,        Geita ,katoro,                katoro,60
Geita ,        Geita ,katoro,                ibondo,4
Geita ,        Geita ,nyamigota,                nyamigota,4
Geita ,        Geita ,nyamigota,                inyala,6
Geita ,        Geita ,nyamigota,                chibingo,5
Geita ,        Geita ,nyamigota,                shilabela,2
Geita ,        Geita ,nyakagomba,                mwenegeza,4
Geita ,        Geita ,nyakagomba,                nyakagomba,6
Geita ,        Geita ,nyakagomba,                luhuha,3
Geita ,        Geita ,nyakagomba,                isima,6
Geita ,        Geita ,nyachiluluma,                kasang'wa,8
Geita ,        Geita ,nyachiluluma,                kageye,3
Geita ,        Geita ,nyachiluluma,                chikobe,4
Geita ,        Geita ,nyachiluluma,                nyakasenya,3
Geita ,        Geita ,nyachiluluma,                nyachiluluma,2
Geita ,        Geita ,bukondo,                lulama,1
Geita ,        Geita ,bukondo,                kitigiri,1
Geita ,        Geita ,bukondo,                chankorongo,3
Geita ,        Geita ,bukondo,                busaka,2
Geita ,        Geita ,bukondo,                bukondo,3
Geita ,        Geita ,bukondo,                nyansalala,3
Geita ,        Geita ,chigunga,                chigunga,4
Geita ,        Geita ,chigunga,                nyakafulo,3
Geita ,        Geita ,chigunga,                kabugozo,3
Geita ,        Geita ,chigunga,                nyamwilolelwa,3
Geita ,        Geita ,chigunga,                nungwe,3
Geita ,        Geita ,chigunga,                saragulwa,12
Geita ,        Geita ,mtakuja,                mbabani,3
Geita ,        Geita ,mtakuja,                mpomvu,4
Geita ,        Geita ,mtakuja,                mgusu,8
Geita ,        Geita ,mtakuja,                nyakabale,4
Geita ,        Geita ,mtakuja,                nyamalembo,6
Geita ,        Geita ,kalangalala,                ibolelo,1
Geita ,        Geita ,kalangalala,                nyamakale,935
Geita ,        Geita ,kalangalala,                nshinde,748
Geita ,        Geita ,kalangalala,                ilungwe,305
Geita ,        Geita ,kalangalala,                nyakangwe,757
Geita ,        Geita ,kalangalala,                buchundwankende,1
Geita ,        Geita ,kalangalala,                mwembeni,2
Geita ,        Geita ,kalangalala,                nyantorotoro ''b'',1
Geita ,        Geita ,kalangalala,                nyantorotoro ''a'',4
Geita ,        Geita ,kalangalala,                elimu,5
Geita ,        Geita ,kalangalala,                uwanja,5
Geita ,        Geita ,kalangalala,                lwenge,5
Geita ,        Geita ,kalangalala,                katoma,6
Geita ,        Geita ,kalangalala,                nyanza,4
Geita ,        Geita ,kalangalala,                mission,2
Geita ,        Geita ,kalangalala,                msalala road,6
Geita ,        Geita ,kalangalala,                mbugani,4
Geita ,        Geita ,kalangalala,                kivukoni,3
Geita ,        Geita ,kalangalala,                nyerere road,3
Geita ,        Geita ,kalangalala,                ujamaa,3
Geita ,        Geita ,kalangalala,                mkoani,7
Geita ,        Geita ,kalangalala,                tambukareli,7
Geita ,        Geita ,kalangalala,                moringe,3
Geita ,        Geita ,kalangalala,                shilabela,4
Geita ,        Geita ,kalangalala,14 kambarage,4
Geita ,        Geita ,kalangalala,                mwatulole,12
Geita ,        Geita ,kalangalala,                magogo,775
Geita ,        Geita ,kalangalala,                shinde,812
Geita ,        Geita ,kalangalala,                buhalahala,1
Geita ,        Geita ,kalangalala,                iseni,886
Geita ,        Nyang'hwale ,shabaka,                nyamgogwa,3
Geita ,        Nyang'hwale ,shabaka,                lubando,2
Geita ,        Nyang'hwale ,shabaka,                mhama ''a'',2
Geita ,        Nyang'hwale ,shabaka,                ihushi,2
Geita ,        Nyang'hwale ,shabaka,                shabaka,3
Geita ,        Nyang'hwale ,shabaka,                wavu,2
Geita ,        Nyang'hwale ,busolwa,                shibumba,2
Geita ,        Nyang'hwale ,busolwa,                kaboha,2
Geita ,        Nyang'hwale ,busolwa,                shibalanga,2
Geita ,        Nyang'hwale ,busolwa,                busolwa,8
Geita ,        Nyang'hwale ,busolwa,                ifugandi,3
Geita ,        Nyang'hwale ,kakora,                bululu,1
Geita ,        Nyang'hwale ,kakora,                nyamtukuza,2
Geita ,        Nyang'hwale ,kakora,                kabiga,3
Geita ,        Nyang'hwale ,kakora,                kakora,4
Geita ,        Nyang'hwale ,kakora,                nyangalamila,3
Geita ,        Nyang'hwale ,kakora,                kitongo,3
Geita ,        Nyang'hwale ,nyugwa,                kijinga,2
Geita ,        Nyang'hwale ,nyugwa,                nyugwa,5
